time_alvo,ano,jogo,home_or_away,home_team,away_team,stadium,tournament,home_score,away_score,home_manager,away_manager,player_name,player_number,player_position,player_sub,player_captain,statistics_total_pass,statistics_accurate_pass,statistics_total_long_balls,statistics_accurate_long_balls,statistics_duel_won,statistics_total_clearance,statistics_was_fouled,statistics_saved_shots_from_inside_the_box,statistics_saves,statistics_minutes_played,statistics_touches,statistics_rating,statistics_possession_lost_ctrl,statistics_total_cross,statistics_accurate_cross,statistics_aerial_lost,statistics_duel_lost,statistics_total_contest,statistics_won_contest,statistics_interception_won,statistics_fouls,statistics_key_pass,statistics_aerial_won,statistics_challenge_lost,statistics_total_tackle,statistics_blocked_scoring_attempt,statistics_outfielder_block,statistics_dispossessed,statistics_on_target_scoring_attempt,statistics_goals,statistics_shot_off_target,statistics_goal_assist,statistics_big_chance_created,statistics_total_offside,statistics_hit_woodwork,statistics_big_chance_missed,statistics_punches,statistics_clearance_off_line,statistics_penalty_conceded,statistics_good_high_claim,statistics_total_keeper_sweeper,statistics_accurate_keeper_sweeper,statistics_penalty_won,statistics_error_lead_to_a_goal,statistics_penalty_miss,statistics_own_goals,statistics_penalty_save,statistics_penalty_shootout_save,statistics_penalty_shootout_goal,statistics_penalty_shootout_miss,statistics_error_lead_to_a_shot,statistics_last_man_tackle,statistics_expected_goals,statistics_expected_assists
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Leozinho,22,F,TRUE,NA,19,13,NA,NA,5,1,3,NA,NA,45,35,6.8,12,1,NA,NA,3,3,1,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,João Carlos,21,F,TRUE,NA,4,3,NA,NA,3,NA,1,NA,NA,17,7,6.6,2,NA,NA,1,4,NA,NA,NA,1,NA,1,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Neto Berola,17,F,TRUE,NA,3,3,1,1,NA,NA,NA,NA,NA,17,8,6.3,2,NA,NA,1,3,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Salatiel,23,F,TRUE,NA,3,2,1,NA,NA,NA,NA,NA,NA,12,3,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Saulo,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Luiz Gustavo,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Erik do Nascimento,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Léo Duarte,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Kauan Richard,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Rodrigo,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,48,home,Ituano,Santos,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,0,2,Mazola Júnior,Pedro Caixinha,Alvaro,19,F,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Jefferson Paulino,12,G,FALSE,TRUE,31,14,26,10,1,NA,1,4,7,90,47,7.6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Marcinho,2,D,FALSE,NA,26,17,8,1,2,NA,NA,NA,NA,86,58,7.3,22,11,4,NA,2,2,2,1,2,4,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Guilherme Mariano,4,D,FALSE,NA,28,21,8,3,4,5,1,NA,NA,90,39,6.6,8,NA,NA,3,3,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Claudinho,3,D,FALSE,NA,36,24,11,5,6,3,1,NA,NA,90,44,6.5,12,NA,NA,1,3,NA,NA,1,1,NA,4,1,1,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Guilherme Lazaroni,6,D,FALSE,NA,30,22,4,2,7,3,3,NA,NA,90,56,7.3,14,3,NA,NA,1,NA,NA,NA,NA,1,1,NA,3,NA,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,José Aldo,10,M,FALSE,NA,42,30,4,1,6,2,3,NA,NA,90,61,7.6,15,2,NA,NA,4,1,1,1,1,2,NA,3,2,1,NA,NA,1,1,2,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Rodrigo,5,M,FALSE,NA,17,15,2,2,3,2,1,NA,NA,75,24,6.7,3,NA,NA,1,4,NA,NA,2,2,NA,1,NA,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Yann Rollim,8,M,FALSE,NA,38,32,6,3,8,NA,4,NA,NA,86,55,7.2,9,NA,NA,1,5,2,1,2,2,1,NA,NA,3,1,1,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Salatiel,11,F,FALSE,NA,21,15,NA,NA,2,NA,1,NA,NA,86,31,7,8,2,1,NA,2,NA,NA,NA,3,2,NA,NA,1,2,1,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Thonny Anderson,9,F,FALSE,NA,28,18,3,1,4,1,4,NA,NA,90,42,7,15,NA,NA,3,8,1,NA,NA,1,2,NA,NA,NA,1,NA,3,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Vinicius Paiva,7,F,FALSE,NA,10,7,3,1,4,NA,2,NA,NA,64,22,7,6,1,NA,NA,4,2,1,2,NA,NA,NA,2,1,NA,NA,1,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Neto Berola,17,F,TRUE,NA,10,9,2,1,4,NA,4,NA,NA,26,17,6.9,2,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Leozinho,22,F,TRUE,NA,6,5,1,1,1,NA,NA,NA,NA,15,10,6.6,3,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Léo Duarte,13,D,TRUE,NA,2,1,1,NA,NA,NA,NA,NA,NA,12,5,6.3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,João Carlos,21,F,TRUE,NA,5,3,1,NA,NA,NA,NA,NA,NA,12,7,6.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Alvaro,19,F,TRUE,NA,1,NA,NA,NA,1,NA,NA,NA,NA,12,1,6.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Saulo,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Erik do Nascimento,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Luiz Gustavo,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Kauan Richard,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Xavier,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,49,home,Ituano,CRB,Estádio Municipal Dr. Novelli Junior,Brasileirão Série B,1,2,Mazola Júnior,Umberto Louzer,Gabriel Falcão,23,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Jefferson Paulino,12,G,FALSE,TRUE,17,10,14,7,NA,3,NA,4,7,90,34,7.5,8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Marcinho,2,D,FALSE,NA,25,17,4,1,2,4,2,NA,NA,90,46,6.7,15,4,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Guilherme Mariano,4,D,FALSE,NA,19,18,2,2,2,10,NA,NA,NA,90,33,6.5,2,NA,NA,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Luiz Gustavo,3,D,FALSE,NA,37,25,10,1,1,6,NA,NA,NA,90,48,6.2,12,NA,NA,1,2,NA,NA,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Guilherme Lazaroni,6,D,FALSE,NA,24,18,4,1,1,2,NA,NA,NA,90,42,5.9,14,6,1,NA,5,1,NA,NA,2,1,NA,1,1,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,José Aldo,10,M,FALSE,NA,21,18,1,NA,5,NA,1,NA,NA,90,36,7,6,2,NA,NA,3,NA,NA,2,3,NA,NA,NA,4,1,NA,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Rodrigo,5,M,FALSE,NA,21,15,3,1,1,NA,NA,NA,NA,66,26,6.2,6,NA,NA,NA,5,NA,NA,1,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Yann Rollim,8,M,FALSE,NA,32,28,5,4,4,1,1,NA,NA,78,43,7.5,7,1,NA,1,5,1,1,2,1,2,NA,2,2,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Thonny Anderson,9,F,FALSE,NA,22,18,1,1,5,NA,NA,NA,NA,84,43,7.1,17,3,NA,3,10,2,2,NA,2,1,1,1,2,NA,NA,4,1,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Salatiel,11,F,FALSE,NA,10,7,1,1,1,NA,1,NA,NA,45,13,6.5,5,NA,NA,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Vinicius Paiva,7,F,FALSE,NA,7,6,NA,NA,NA,NA,NA,NA,NA,45,10,6.5,4,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Bruno Xavier,20,M,TRUE,NA,17,15,NA,NA,3,NA,1,NA,NA,45,26,8,3,2,1,NA,1,1,1,NA,1,3,1,NA,NA,NA,NA,NA,3,1,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Leozinho,22,F,TRUE,NA,12,8,1,1,1,NA,1,NA,NA,45,16,6.5,5,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Gabriel Falcão,23,M,TRUE,NA,7,7,NA,NA,1,1,NA,NA,NA,24,10,6.4,NA,NA,NA,NA,3,NA,NA,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Miqueias,21,M,TRUE,NA,11,10,NA,NA,2,NA,2,NA,NA,12,14,6.5,2,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Neto Berola,17,F,TRUE,NA,4,4,NA,NA,1,NA,NA,NA,NA,12,7,6.8,1,NA,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Saulo,1,G,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Kauan Richard,16,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Claudinho,15,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Erik do Nascimento,14,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Léo Duarte,13,D,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ituano,2024,50,away,América Mineiro,Ituano,Arena Independência,Brasileirão Série B,3,2,William Almeida,Mazola Júnior,Xavier,18,M,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
